"Id
===
Id
===
int-c","名称
===
Name
===
string-c","描述
===
Desc
===
string-c","图标ShowID
===
ShowID
===
int-c","分类
===
LogicClass
===
int-c","效果ID0
===
Impacts0
===
int-c","效果ID1
===
Impacts1
===
int-c","效果ID2
===
Impacts2
===
int-c","效果ID3
===
Impacts3
===
int-c","效果ID4
===
Impacts4
===
int-c","效果ID5
===
Impacts5
===
int-c","自身状态
===
StateSelf
===
int-c","目标状态
===
StateTarget
===
int-c","效果ID0
===
StateImpacts0
===
int-c","效果ID1
===
StateImpacts1
===
int-c","效果ID2
===
StateImpacts2
===
int-c","效果ID3
===
StateImpacts3
===
int-c","效果ID4
===
StateImpacts4
===
int-c","效果ID5
===
StateImpacts5
===
int-c"
13008005,剑-斗气爆发-Lv9-1,,-1,-1,13008005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13008006,剑-斗气爆发-Lv9-1,,-1,-1,13008006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13008007,剑-斗气爆发-Lv9-1,,-1,-1,13008007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13009000,剑-斗气爆发-Lv10-1,,-1,-1,13009000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13009001,剑-斗气爆发-Lv10-1,,-1,-1,13009001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13009002,剑-斗气爆发-Lv10-1,,-1,-1,13009002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13009003,剑-斗气爆发-Lv10-1,,-1,-1,13009003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13009004,剑-斗气爆发-Lv10-1,,-1,-1,13009004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13009005,剑-斗气爆发-Lv10-1,,-1,-1,13009005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13009006,剑-斗气爆发-Lv10-1,,-1,-1,13009006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13009007,剑-斗气爆发-Lv10-1,,-1,-1,13009007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13100000,剑-音速斩-Lv1-1,,-1,-1,13100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13100001,剑-音速斩-Lv1-1,,-1,-1,13100001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13100002,剑-音速斩-Lv1-1,,-1,-1,13100002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13100003,剑-音速斩-Lv1-1,,-1,-1,13100003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13100004,剑-音速斩-Lv1-1,,-1,-1,13100004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13100010,剑-音速斩-Lv1-2,,-1,-1,13100010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13101000,剑-音速斩-Lv2-1,,-1,-1,13101000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13101001,剑-音速斩-Lv2-1,,-1,-1,13101001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13101002,剑-音速斩-Lv2-1,,-1,-1,13101002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13101003,剑-音速斩-Lv2-1,,-1,-1,13101003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13101004,剑-音速斩-Lv2-1,,-1,-1,13101004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13101010,剑-音速斩-Lv2-2,,-1,-1,13101010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13102000,剑-音速斩-Lv3-1,,-1,-1,13102000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13102001,剑-音速斩-Lv3-1,,-1,-1,13102001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13102002,剑-音速斩-Lv3-1,,-1,-1,13102002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13102003,剑-音速斩-Lv3-1,,-1,-1,13102003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13102004,剑-音速斩-Lv3-1,,-1,-1,13102004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13102010,剑-音速斩-Lv3-2,,-1,-1,13102010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13103000,剑-音速斩-Lv4-1,,-1,-1,13103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13103001,剑-音速斩-Lv4-1,,-1,-1,13103001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13103002,剑-音速斩-Lv4-1,,-1,-1,13103002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13103003,剑-音速斩-Lv4-1,,-1,-1,13103003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13103004,剑-音速斩-Lv4-1,,-1,-1,13103004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13103010,剑-音速斩-Lv4-2,,-1,-1,13103010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13104000,剑-音速斩-Lv5-1,,-1,-1,13104000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13104001,剑-音速斩-Lv5-1,,-1,-1,13104001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13104002,剑-音速斩-Lv5-1,,-1,-1,13104002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13104003,剑-音速斩-Lv5-1,,-1,-1,13104003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13104004,剑-音速斩-Lv5-1,,-1,-1,13104004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13104010,剑-音速斩-Lv5-2,,-1,-1,13104010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13105000,剑-音速斩-Lv6-1,,-1,-1,13105000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13105001,剑-音速斩-Lv6-1,,-1,-1,13105001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13105002,剑-音速斩-Lv6-1,,-1,-1,13105002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13105003,剑-音速斩-Lv6-1,,-1,-1,13105003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13105004,剑-音速斩-Lv6-1,,-1,-1,13105004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13105010,剑-音速斩-Lv6-2,,-1,-1,13105010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13106000,剑-音速斩-Lv7-1,,-1,-1,13106000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13106001,剑-音速斩-Lv7-1,,-1,-1,13106001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13106002,剑-音速斩-Lv7-1,,-1,-1,13106002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13106003,剑-音速斩-Lv7-1,,-1,-1,13106003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13106004,剑-音速斩-Lv7-1,,-1,-1,13106004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13106010,剑-音速斩-Lv7-2,,-1,-1,13106010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13107000,剑-音速斩-Lv8-1,,-1,-1,13107000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13107001,剑-音速斩-Lv8-1,,-1,-1,13107001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13107002,剑-音速斩-Lv8-1,,-1,-1,13107002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13107003,剑-音速斩-Lv8-1,,-1,-1,13107003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13107004,剑-音速斩-Lv8-1,,-1,-1,13107004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13107010,剑-音速斩-Lv8-2,,-1,-1,13107010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13108000,剑-音速斩-Lv9-1,,-1,-1,13108000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13108001,剑-音速斩-Lv9-1,,-1,-1,13108001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13108002,剑-音速斩-Lv9-1,,-1,-1,13108002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13108003,剑-音速斩-Lv9-1,,-1,-1,13108003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13108004,剑-音速斩-Lv9-1,,-1,-1,13108004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13108010,剑-音速斩-Lv9-2,,-1,-1,13108010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13109000,剑-音速斩-Lv10-1,,-1,-1,13109000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13109001,剑-音速斩-Lv10-1,,-1,-1,13109001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13109002,剑-音速斩-Lv10-1,,-1,-1,13109002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13109003,剑-音速斩-Lv10-1,,-1,-1,13109003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13109004,剑-音速斩-Lv10-1,,-1,-1,13109004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13109010,剑-音速斩-Lv10-2,,-1,-1,13109010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13200000,剑-空旋斩-Lv1-1,,-1,-1,13200000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13200001,剑-空旋斩-Lv1-1,,-1,-1,13200001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13200002,剑-空旋斩-Lv1-1,,-1,-1,13200002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13200003,剑-空旋斩-Lv1-1,,-1,-1,13200003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13200004,剑-空旋斩-Lv1-1,,-1,-1,13200004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13200005,剑-空旋斩-Lv1-1,,-1,-1,13200005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13200006,剑-空旋斩-Lv1-1,,-1,-1,13200006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13201000,剑-空旋斩-Lv2-1,,-1,-1,13201000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13201001,剑-空旋斩-Lv2-1,,-1,-1,13201001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13201002,剑-空旋斩-Lv2-1,,-1,-1,13201002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13201003,剑-空旋斩-Lv2-1,,-1,-1,13201003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13201004,剑-空旋斩-Lv2-1,,-1,-1,13201004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13201005,剑-空旋斩-Lv2-1,,-1,-1,13201005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13201006,剑-空旋斩-Lv2-1,,-1,-1,13201006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13202000,剑-空旋斩-Lv3-1,,-1,-1,13202000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13202001,剑-空旋斩-Lv3-1,,-1,-1,13202001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13202002,剑-空旋斩-Lv3-1,,-1,-1,13202002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13202003,剑-空旋斩-Lv3-1,,-1,-1,13202003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13202004,剑-空旋斩-Lv3-1,,-1,-1,13202004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13202005,剑-空旋斩-Lv3-1,,-1,-1,13202005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13202006,剑-空旋斩-Lv3-1,,-1,-1,13202006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13203000,剑-空旋斩-Lv4-1,,-1,-1,13203000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13203001,剑-空旋斩-Lv4-1,,-1,-1,13203001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13203002,剑-空旋斩-Lv4-1,,-1,-1,13203002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13203003,剑-空旋斩-Lv4-1,,-1,-1,13203003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13203004,剑-空旋斩-Lv4-1,,-1,-1,13203004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13203005,剑-空旋斩-Lv4-1,,-1,-1,13203005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13203006,剑-空旋斩-Lv4-1,,-1,-1,13203006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13204000,剑-空旋斩-Lv5-1,,-1,-1,13204000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13204001,剑-空旋斩-Lv5-1,,-1,-1,13204001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13204002,剑-空旋斩-Lv5-1,,-1,-1,13204002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13204003,剑-空旋斩-Lv5-1,,-1,-1,13204003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13204004,剑-空旋斩-Lv5-1,,-1,-1,13204004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13204005,剑-空旋斩-Lv5-1,,-1,-1,13204005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13204006,剑-空旋斩-Lv5-1,,-1,-1,13204006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13205000,剑-空旋斩-Lv6-1,,-1,-1,13205000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13205001,剑-空旋斩-Lv6-1,,-1,-1,13205001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13205002,剑-空旋斩-Lv6-1,,-1,-1,13205002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13205003,剑-空旋斩-Lv6-1,,-1,-1,13205003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13205004,剑-空旋斩-Lv6-1,,-1,-1,13205004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13205005,剑-空旋斩-Lv6-1,,-1,-1,13205005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13205006,剑-空旋斩-Lv6-1,,-1,-1,13205006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13206000,剑-空旋斩-Lv7-1,,-1,-1,13206000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13206001,剑-空旋斩-Lv7-1,,-1,-1,13206001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13206002,剑-空旋斩-Lv7-1,,-1,-1,13206002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13206003,剑-空旋斩-Lv7-1,,-1,-1,13206003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13206004,剑-空旋斩-Lv7-1,,-1,-1,13206004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13206005,剑-空旋斩-Lv7-1,,-1,-1,13206005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13206006,剑-空旋斩-Lv7-1,,-1,-1,13206006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13207000,剑-空旋斩-Lv8-1,,-1,-1,13207000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13207001,剑-空旋斩-Lv8-1,,-1,-1,13207001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13207002,剑-空旋斩-Lv8-1,,-1,-1,13207002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13207003,剑-空旋斩-Lv8-1,,-1,-1,13207003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13207004,剑-空旋斩-Lv8-1,,-1,-1,13207004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13207005,剑-空旋斩-Lv8-1,,-1,-1,13207005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13207006,剑-空旋斩-Lv8-1,,-1,-1,13207006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13208000,剑-空旋斩-Lv9-1,,-1,-1,13208000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13208001,剑-空旋斩-Lv9-1,,-1,-1,13208001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13208002,剑-空旋斩-Lv9-1,,-1,-1,13208002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13208003,剑-空旋斩-Lv9-1,,-1,-1,13208003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13208004,剑-空旋斩-Lv9-1,,-1,-1,13208004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13208005,剑-空旋斩-Lv9-1,,-1,-1,13208005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13208006,剑-空旋斩-Lv9-1,,-1,-1,13208006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13209000,剑-空旋斩-Lv10-1,,-1,-1,13209000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13209001,剑-空旋斩-Lv10-1,,-1,-1,13209001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13209002,剑-空旋斩-Lv10-1,,-1,-1,13209002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13209003,剑-空旋斩-Lv10-1,,-1,-1,13209003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13209004,剑-空旋斩-Lv10-1,,-1,-1,13209004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13209005,剑-空旋斩-Lv10-1,,-1,-1,13209005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13209006,剑-空旋斩-Lv10-1,,-1,-1,13209006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#武将技能-申公豹,,,,,,,,,,,,,,,,,,
30000000,普通攻击,,-1,-1,30000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30200000,落雷攻击,,-1,-1,30200000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30200001,落雷攻击,,-1,-1,30200001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30200002,落雷攻击,,-1,-1,30200002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30200003,落雷攻击,,-1,-1,30200003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30200004,落雷攻击,,-1,-1,30200004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30300000,风云护体,,-1,-1,30300000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#武将技能-纣王,,,,,,,,,,,,,,,,,,
31000000,普通攻击,,-1,-1,31000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31000001,普通攻击,,-1,-1,31000001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31000002,普通攻击,,-1,-1,31000002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31001000,普通攻击,,-1,-1,31001000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31001001,普通攻击,,-1,-1,31001001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31001002,普通攻击,,-1,-1,31001002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31002000,普通攻击,,-1,-1,31002000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31002001,普通攻击,,-1,-1,31002001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31002002,普通攻击,,-1,-1,31002002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31003000,普通攻击,,-1,-1,31003000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31003001,普通攻击,,-1,-1,31003001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31003002,普通攻击,,-1,-1,31003002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31004000,普通攻击,,-1,-1,31004000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31004001,普通攻击,,-1,-1,31004001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31004002,普通攻击,,-1,-1,31004002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31200000,刀火如龙,,-1,-1,31200000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31200001,刀火如龙,,-1,-1,31200001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31200002,刀火如龙,,-1,-1,31200002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31201000,刀火如龙,,-1,-1,31201000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31201001,刀火如龙,,-1,-1,31201001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31201002,刀火如龙,,-1,-1,31201002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31202000,刀火如龙,,-1,-1,31202000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31202001,刀火如龙,,-1,-1,31202001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31202002,刀火如龙,,-1,-1,31202002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31203000,刀火如龙,,-1,-1,31203000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31203001,刀火如龙,,-1,-1,31203001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31203002,刀火如龙,,-1,-1,31203002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31204000,刀火如龙,,-1,-1,31204000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31204001,刀火如龙,,-1,-1,31204001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31204002,刀火如龙,,-1,-1,31204002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31300000,如龙飞虎,,-1,-1,31300000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31300001,如龙飞虎,,-1,-1,31300001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31300002,如龙飞虎,,-1,-1,31300002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31300003,如龙飞虎,,-1,-1,31300003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31300004,如龙飞虎,,-1,-1,31300004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31300005,如龙飞虎,,-1,-1,31300005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31301000,如龙飞虎,,-1,-1,31301000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31301001,如龙飞虎,,-1,-1,31301001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31301002,如龙飞虎,,-1,-1,31301002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31301003,如龙飞虎,,-1,-1,31301003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31301004,如龙飞虎,,-1,-1,31301004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31301005,如龙飞虎,,-1,-1,31301005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31302000,如龙飞虎,,-1,-1,31302000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31302001,如龙飞虎,,-1,-1,31302001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31302002,如龙飞虎,,-1,-1,31302002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31302003,如龙飞虎,,-1,-1,31302003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31302004,如龙飞虎,,-1,-1,31302004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31302005,如龙飞虎,,-1,-1,31302005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31303000,如龙飞虎,,-1,-1,31303000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31303001,如龙飞虎,,-1,-1,31303001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31303002,如龙飞虎,,-1,-1,31303002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31303003,如龙飞虎,,-1,-1,31303003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31303004,如龙飞虎,,-1,-1,31303004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31303005,如龙飞虎,,-1,-1,31303005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
