"Id
===
Id
===
int-c","目标方案名称
===
Name
===
string-c","目标方案描述
===
Desc
===
string-c","目标计算的中心点
===
PointName
===
string-c","中心点X轴偏移量
===
StartPointX
===
float-c","中心点Y轴偏移量
===
StartPointY
===
float-c","中心点Z轴偏移量
===
StartPointZ
===
float-c","目标阵营
===
TargetClass
===
int-c","是否选择死亡单位
===
IsSelectDead
===
bool-c","目标选择脚本名
===
TargetScript
===
string-c","脚本参数0
===
ParamValues0
===
string-c","脚本参数1
===
ParamValues1
===
string-c","脚本参数2
===
ParamValues2
===
string-c","脚本参数3
===
ParamValues3
===
string-c","脚本参数4
===
ParamValues4
===
string-c","脚本参数5
===
ParamValues5
===
string-c"
5209,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,6,10,0,-1,-1
5210,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,6.5,1,0,-1,-1
5211,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,6.5,1.5,0,-1,-1
5212,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,6.5,2,0,-1,-1
5213,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,6.5,2.5,0,-1,-1
5214,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,6.5,3,0,-1,-1
5215,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,6.5,3.5,0,-1,-1
5216,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,6.5,4,0,-1,-1
5217,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,6.5,4.5,0,-1,-1
5218,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,6.5,5,0,-1,-1
5219,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,6.5,5.5,0,-1,-1
5220,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,6.5,6,0,-1,-1
5221,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,6.5,6.5,0,-1,-1
5222,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,6.5,7,0,-1,-1
5223,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,6.5,7.5,0,-1,-1
5224,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,6.5,8,0,-1,-1
5225,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,6.5,8.5,0,-1,-1
5226,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,6.5,9,0,-1,-1
5227,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,6.5,9.5,0,-1,-1
5228,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,6.5,10,0,-1,-1
5229,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7,1,0,-1,-1
5230,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7,1.5,0,-1,-1
5231,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7,2,0,-1,-1
5232,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7,2.5,0,-1,-1
5233,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7,3,0,-1,-1
5234,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7,3.5,0,-1,-1
5235,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7,4,0,-1,-1
5236,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7,4.5,0,-1,-1
5237,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7,5,0,-1,-1
5238,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7,5.5,0,-1,-1
5239,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7,6,0,-1,-1
5240,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7,6.5,0,-1,-1
5241,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7,7,0,-1,-1
5242,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7,7.5,0,-1,-1
5243,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7,8,0,-1,-1
5244,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7,8.5,0,-1,-1
5245,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7,9,0,-1,-1
5246,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7,9.5,0,-1,-1
5247,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7,10,0,-1,-1
5248,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7.5,1,0,-1,-1
5249,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7.5,1.5,0,-1,-1
5250,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7.5,2,0,-1,-1
5251,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7.5,2.5,0,-1,-1
5252,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7.5,3,0,-1,-1
5253,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7.5,3.5,0,-1,-1
5254,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7.5,4,0,-1,-1
5255,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7.5,4.5,0,-1,-1
5256,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7.5,5,0,-1,-1
5257,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7.5,5.5,0,-1,-1
5258,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7.5,6,0,-1,-1
5259,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7.5,6.5,0,-1,-1
5260,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7.5,7,0,-1,-1
5261,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7.5,7.5,0,-1,-1
5262,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7.5,8,0,-1,-1
5263,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7.5,8.5,0,-1,-1
5264,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7.5,9,0,-1,-1
5265,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7.5,9.5,0,-1,-1
5266,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,7.5,10,0,-1,-1
5267,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8,1,0,-1,-1
5268,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8,1.5,0,-1,-1
5269,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8,2,0,-1,-1
5270,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8,2.5,0,-1,-1
5271,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8,3,0,-1,-1
5272,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8,3.5,0,-1,-1
5273,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8,4,0,-1,-1
5274,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8,4.5,0,-1,-1
5275,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8,5,0,-1,-1
5276,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8,5.5,0,-1,-1
5277,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8,6,0,-1,-1
5278,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8,6.5,0,-1,-1
5279,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8,7,0,-1,-1
5280,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8,7.5,0,-1,-1
5281,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8,8,0,-1,-1
5282,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8,8.5,0,-1,-1
5283,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8,9,0,-1,-1
5284,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8,9.5,0,-1,-1
5285,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8,10,0,-1,-1
5286,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8.5,1,0,-1,-1
5287,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8.5,1.5,0,-1,-1
5288,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8.5,2,0,-1,-1
5289,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8.5,2.5,0,-1,-1
5290,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8.5,3,0,-1,-1
5291,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8.5,3.5,0,-1,-1
5292,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8.5,4,0,-1,-1
5293,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8.5,4.5,0,-1,-1
5294,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8.5,5,0,-1,-1
5295,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8.5,5.5,0,-1,-1
5296,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8.5,6,0,-1,-1
5297,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8.5,6.5,0,-1,-1
5298,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8.5,7,0,-1,-1
5299,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8.5,7.5,0,-1,-1
5300,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8.5,8,0,-1,-1
5301,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8.5,8.5,0,-1,-1
5302,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8.5,9,0,-1,-1
5303,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8.5,9.5,0,-1,-1
5304,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,8.5,10,0,-1,-1
5305,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9,1,0,-1,-1
5306,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9,1.5,0,-1,-1
5307,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9,2,0,-1,-1
5308,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9,2.5,0,-1,-1
5309,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9,3,0,-1,-1
5310,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9,3.5,0,-1,-1
5311,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9,4,0,-1,-1
5312,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9,4.5,0,-1,-1
5313,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9,5,0,-1,-1
5314,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9,5.5,0,-1,-1
5315,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9,6,0,-1,-1
5316,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9,6.5,0,-1,-1
5317,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9,7,0,-1,-1
5318,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9,7.5,0,-1,-1
5319,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9,8,0,-1,-1
5320,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9,8.5,0,-1,-1
5321,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9,9,0,-1,-1
5322,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9,9.5,0,-1,-1
5323,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9,10,0,-1,-1
5324,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9.5,1,0,-1,-1
5325,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9.5,1.5,0,-1,-1
5326,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9.5,2,0,-1,-1
5327,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9.5,2.5,0,-1,-1
5328,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9.5,3,0,-1,-1
5329,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9.5,3.5,0,-1,-1
5330,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9.5,4,0,-1,-1
5331,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9.5,4.5,0,-1,-1
5332,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9.5,5,0,-1,-1
5333,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9.5,5.5,0,-1,-1
5334,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9.5,6,0,-1,-1
5335,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9.5,6.5,0,-1,-1
5336,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9.5,7,0,-1,-1
5337,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9.5,7.5,0,-1,-1
5338,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9.5,8,0,-1,-1
5339,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9.5,8.5,0,-1,-1
5340,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9.5,9,0,-1,-1
5341,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9.5,9.5,0,-1,-1
5342,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,9.5,10,0,-1,-1
5343,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,10,1,0,-1,-1
5344,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,10,1.5,0,-1,-1
5345,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,10,2,0,-1,-1
5346,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,10,2.5,0,-1,-1
5347,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,10,3,0,-1,-1
5348,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,10,3.5,0,-1,-1
5349,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,10,4,0,-1,-1
5350,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,10,4.5,0,-1,-1
5351,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,10,5,0,-1,-1
5352,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,10,5.5,0,-1,-1
5353,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,10,6,0,-1,-1
5354,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,10,6.5,0,-1,-1
5355,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,10,7,0,-1,-1
5356,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,10,7.5,0,-1,-1
5357,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,10,8,0,-1,-1
5358,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,10,8.5,0,-1,-1
5359,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,10,9,0,-1,-1
5360,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,10,9.5,0,-1,-1
5361,矩形判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,10,10,0,-1,-1
#前后特殊矩形判定,,,,0,0,0,,1,,,,,,,
9001,地刺判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,3,1.5,1.5,-1,-1
9002,地刺判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,2.6,1.3,1.3,-1,-1
#友方BUFF,,,,0,0,0,,1,,,,,,,
10001,友方判定,-1,self,0,0,0,2,1,SkillTargetScript_CollideCircle,100,-1,-1,-1,-1,-1
10002,自身BUFF,-1,center,0,0,0,2,1,SkillTargetScript_Self,-1,-1,-1,-1,-1,-1
#子弹预警,,,,,,,,,,,,,,,
20000,子弹判定,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,2,100,-1,-1,-1
#特殊预警,,,,,,,,,,,,,,,
30000,斧-旋风斧,-1,self,0.5,0,0,1,1,SkillTargetScript_CollideCircle,5,-1,-1,-1,-1,-1
30001,斧-冲击,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,3,11,0,-1,-1
30002,剑-空旋斩,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,3,7.5,0,-1,-1
30100,雷震子技能,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,4,12,0,-1,-1
30110,鲁班技能,-1,self,5,0,0,1,1,SkillTargetScript_CollideCircle,3,-1,-1,-1,-1,-1
30120,狄仁杰技能,-1,self,0,0,0,1,1,SkillTargetScript_CollideCapsule,1,3,13,0,-1,-1
30130,荆轲技能,-1,self,4,0,0,1,1,SkillTargetScript_CollideCircle,5,-1,-1,-1,-1,-1
30140,妲己技能,-1,self,3,0,0,1,1,SkillTargetScript_CollideCircle,4,-1,-1,-1,-1,-1
30150,西施技能,-1,self,3,0,0,1,1,SkillTargetScript_CollideCircle,3,-1,-1,-1,-1,-1
30160,武则天技能,-1,self,5,0,0,1,1,SkillTargetScript_CollideCircle,5,-1,-1,-1,-1,-1
#定制技能,,,,,,,,,,,,,,,
40000,闻仲-土石飞天,-1,self,3,0,0,1,1,SkillTargetScript_CollideCircle,3,-1,-1,-1,-1,-1
40001,闻仲-土石飞天,-1,self,5,0,3,1,1,SkillTargetScript_CollideCircle,3,-1,-1,-1,-1,-1
40002,闻仲-土石飞天,-1,self,8,0,-3,1,1,SkillTargetScript_CollideCircle,3,-1,-1,-1,-1,-1
40003,西施-沙暴,-1,self,2,0,-2,1,1,SkillTargetScript_CollideCircle,1,-1,-1,-1,-1,-1
40004,西施-沙暴,-1,self,5,0,2,1,1,SkillTargetScript_CollideCircle,1,-1,-1,-1,-1,-1
40005,西施-沙暴,-1,self,-2,0,0,1,1,SkillTargetScript_CollideCircle,1,-1,-1,-1,-1,-1
#测试,,,,,,,,,,,,,,,
50000,圆形,-1,self,5,0,0,1,1,SkillTargetScript_CollideCircle,3,-1,-1,-1,-1,-1
100001,主角,-1,self,0,0,0,1,1,SkillTargetScript_Player,-1,-1,-1,-1,-1,-1
